date,cooks_d,leverage,residual,influential
2021-10-14,0.0006531067770656875,0.0027525922131428396,0.6743413993630654,False
2021-10-15,0.00083501478021973,0.0028586902892335534,0.7481281337154364,False
2021-10-16,0.0002192834421042965,0.0026969410156557185,0.3947754133809127,False
2021-10-17,9.845977305486868e-05,0.0026387093115808054,0.26744956689783095,False
2021-10-18,0.0001724287483854957,0.002717426465137434,0.3487385181835485,False
2021-10-19,8.189246586971175e-05,0.0027080454776847824,0.24075319705632836,False
2021-10-20,4.574991359933881e-05,0.0031974145097914677,0.16552384808926135,False
2021-10-21,7.970035960007866e-05,0.005595454351648349,0.16475223424189167,False
2021-10-22,9.975863608876386e-05,0.0029494351159605223,0.2545533178513075,False
2021-10-23,3.392441477357626e-05,0.002772221549897343,0.15314130098389,False
2021-10-24,4.437015251008704e-05,0.0026639200659540107,0.17868255205540962,False
2021-10-25,0.00025397050572396803,0.00271306238502265,0.42358213261730526,False
2021-10-26,0.0006810378177694468,0.002678148713220546,0.698167059713235,False
2021-10-27,0.001641809971879186,0.004377852582517479,0.8464107621887251,False
2021-10-28,0.00201325704834439,0.003019808951258568,1.130061708982332,False
2021-10-29,0.0019454731208358102,0.003768924926721014,0.9936185904180732,False
2021-10-30,0.0014221608548637195,0.00278959549331094,0.9884308574860086,False
2021-10-31,0.001261884429054725,0.002728609483652739,0.9414737355518561,False
2021-11-01,0.0013204305080395165,0.0028357215219472973,0.9446011016077911,False
2021-11-02,0.0017388272152372587,0.0031227432196230856,1.032660381464538,False
2021-11-03,0.0015707389431661581,0.003458453664460191,0.9323139539146723,False
2021-11-04,0.0012005172671511037,0.0035001766154284394,0.8101626212319459,False
2021-11-05,0.000920357282673124,0.0028028598282393746,0.7932577274362593,False
2021-11-06,0.0005449355426560133,0.002761953661031747,0.6149204876006849,False
2021-11-07,0.00044536044277031163,0.002855529122877632,0.5466714062740721,False
2021-11-08,0.0008021912593271522,0.003936553717116547,0.6241997988744608,False
2021-11-09,0.002481100559025713,0.006349232148106973,0.8622855385113048,False
2021-11-10,0.0016915023044170472,0.0038290820966826885,0.919133439855365,False
2021-11-11,0.00139011636697795,0.0027734965142381966,0.9800795524051118,False
2021-11-12,0.0012612233177256489,0.003022856660105771,0.8939807568507732,False
2021-11-13,0.0011051015331701441,0.0028856883717331997,0.8565980389700698,False
2021-11-14,0.0007647802056056371,0.00281337388157724,0.7217499942534253,False
2021-11-15,0.0012176339584604849,0.00274116896608955,0.9226863875639815,False
2021-11-16,0.0014880249862861243,0.005805177619636848,0.6987544760165285,False
2021-11-17,0.0009315232832867126,0.0032693059668214056,0.7385886954012975,False
2021-11-18,0.0012558060771867654,0.004363111753778704,0.7415148461628185,False
2021-11-19,0.0007659565695059563,0.0030851120359202265,0.6895732954099572,False
2021-11-20,0.0005536861860047735,0.0026075891504355373,0.6380196740904367,False
2021-11-21,0.0004900288163288758,0.0026705931417551564,0.593063668761225,False
2021-11-22,0.001142213613914682,0.0032578596680639346,0.8193058377631104,False
2021-11-23,0.0008909279683767727,0.002981248998655982,0.7566259763754211,False
2021-11-24,0.000836615757579488,0.0028542635335785543,0.7494287890598805,False
2021-11-25,0.0008160615798004724,0.00269570994679193,0.7617427379737833,False
2021-11-26,0.0006043661389928318,0.004470516443423653,0.5081373172208146,False
2021-11-27,0.0005348694237061332,0.0027307852534705366,0.612700555724583,False
2021-11-28,0.0004793402906925664,0.002673494601649607,0.5862399666774358,False
2021-11-29,0.0007961097929810222,0.0027130189209891784,0.7499563237600633,False
2021-11-30,0.0009643958110197036,0.004008301011417611,0.6782018379620496,False
2021-12-01,0.0011332308665510781,0.0036269769552697635,0.7731513347423302,False
2021-12-02,0.0005001133986348767,0.0029241348938826026,0.5724261922997194,False
2021-12-03,0.00048544501235785566,0.003569836024165508,0.5100919900404044,False
2021-12-04,0.0008077169700345958,0.008429714120616938,0.42609107202377317,False
2021-12-05,0.00031976551672100763,0.003934430576483143,0.3942017510104563,False
2021-12-06,0.0004549597481455939,0.003804103100703439,0.47825646192062976,False
2021-12-07,0.0002799992144995964,0.002868587741322226,0.43246651380078305,False
2021-12-08,0.00013656180487607374,0.0027585721334931097,0.308019714205674,False
2021-12-09,8.450715423590411e-05,0.005136179382392506,0.17715198972583224,False
2021-12-10,3.1385797595191335e-05,0.003910621182377825,0.12387902256700656,False
2021-12-11,1.4903847899886754e-05,0.002762264136109154,0.10168831629408004,False
2021-12-12,1.0983897908549349e-06,0.0027757149138447784,0.027538444817604812,False
2021-12-13,0.00010588370521422152,0.0034514923621899573,0.24230663139138997,False
2021-12-14,7.792398064636411e-05,0.0031470857041695126,0.21775498840093732,False
2021-12-15,0.00013718351794848906,0.0033121186144981617,0.2815872295662345,False
2021-12-16,0.00014567077441770402,0.002610973413795015,0.32704335207019497,False
2021-12-17,0.00012262662719614965,0.0028213541169015478,0.28859733198040516,False
2021-12-18,7.082540796852867e-06,0.0025293159125309205,0.07327383038583335,False
2021-12-19,3.094876314701104e-06,0.0025746688089542,-0.048006175277176766,False
2021-12-20,5.7900438159149005e-06,0.002554332520290526,0.06592455503307093,False
2021-12-21,4.037884199370434e-05,0.0025848071428613566,0.17305915809949823,False
2021-12-22,0.0001524466105920526,0.0027111092984885097,0.3282933642778474,False
2021-12-23,0.0001701392826856387,0.002514809628040535,0.3601736591403757,False
2021-12-24,8.15894113248964e-05,0.0027025704230969915,0.2405519267477274,False
2021-12-25,0.00016192004429586214,0.0032644639410196507,0.30816269345017133,False
2021-12-26,1.3417225569335934e-05,0.003088382433514951,0.09121751378192755,False
2021-12-27,0.00021035313116641506,0.002887395645451665,0.37361241403522527,False
2021-12-28,0.00037459533277908584,0.002548955677259551,0.5308201233381489,False
2021-12-29,0.000879287365352622,0.0024970715149408543,0.82171242805126,False
2021-12-30,0.0006128899836878183,0.0024957126572830203,0.6862217707691194,False
2021-12-31,0.0003954818275570028,0.002482568648663632,0.5526992516940403,False
2022-01-01,0.0001492210330623345,0.0024997630553202257,0.3383252069348046,False
2022-01-02,0.00046138142955233806,0.002719446672824846,0.5702468333716375,False
2022-01-03,0.0006094654895595193,0.0024965768424678376,0.684182931397757,False
2022-01-04,0.0008212363656667977,0.0037990724133971877,0.6429807815338044,False
2022-01-05,0.0010924485260880616,0.002675642950221384,0.8846644750112809,False
2022-01-06,0.0010751211244446413,0.0029296051824182104,0.8385051248860762,False
2022-01-07,0.00171076025910861,0.005089791060968993,0.8007265642070749,False
2022-01-08,0.0006346510854498488,0.002995988266844058,0.6370156694890099,False
2022-01-09,0.0012401295671203131,0.0025225220975052228,0.97090086923874,False
2022-01-10,0.0028743028200915667,0.003406398807376652,1.2708443396377618,False
2022-01-11,0.0018285856069266532,0.0025468081844131863,1.1732965794467596,False
2022-01-12,0.0016605778386147416,0.0025876810738942155,1.1091868752595744,False
2022-01-13,0.0020060469000543024,0.0041995061912781404,0.955431411952187,False
2022-01-14,0.0018546071115559735,0.0025932876336839175,1.1709238513180722,False
2022-01-15,0.0014614566904919254,0.0030488334630087415,0.9581991021832472,False
2022-01-16,0.0008583280997367171,0.002524234190000856,0.8074580079784468,False
2022-01-17,0.001045685696508631,0.0025100605729706867,0.8937637926644548,False
2022-01-18,0.0007812370798040712,0.0024647925557411956,0.7796240359829625,False
2022-01-19,0.0006571330778943554,0.0024726052365154692,0.7138876246721253,False
2022-01-20,0.0007793332729798828,0.0024615437412662004,0.7791897443853983,False
2022-01-21,0.003791759693754283,0.009200675696426287,0.8829822902635591,True
2022-01-22,0.0033927032481100043,0.010015253711852589,0.7998825318521767,True
2022-01-23,0.0009095229748076985,0.003657875285092681,0.6896942929916356,False
2022-01-24,0.002865883497879443,0.026707469066385502,0.44260064197009896,False
2022-01-25,0.0010134009084186754,0.003369361918680923,0.7587641393932998,False
2022-01-26,0.0015902179094143994,0.005343134451999067,0.7532849722658632,False
2022-01-27,0.001377629406257653,0.0032102039259609676,0.9064820842082213,False
2022-01-28,0.001095372888634218,0.0026469362026825902,0.8906640701890325,False
2022-01-29,0.0007144110295044146,0.002444866578545378,0.7485816058870789,False
2022-01-30,0.0005786928903246257,0.002429007582596921,0.6759416388016675,False
2022-01-31,0.000665894206122746,0.0024856126349171313,0.7167386304948486,False
2022-02-01,0.0011560585608705566,0.0025504548459623095,0.93224010896569,False
2022-02-02,0.0009456081911676188,0.0027225288432281064,0.8159078778137001,False
2022-02-03,0.0006345969385325199,0.0025491044293109847,0.6908797240184654,False
2022-02-04,0.000482626812439015,0.002701779063606167,0.5851424438063191,False
2022-02-05,0.00012965626207707737,0.0024988891954638975,0.31542229468319505,False
2022-02-06,0.000166780511786737,0.0026058700791335983,0.3502828135444851,False
2022-02-07,0.000592825835568552,0.002480413586971041,0.67698444827953,False
2022-02-08,0.00031713503863984574,0.0024718975591325907,0.49600695827471597,False
2022-02-09,0.0002267559701611426,0.002233122292641424,0.44137521740199404,False
2022-02-10,0.00020983566020473212,0.002582738400386875,0.3946681391570088,False
2022-02-11,9.386206936785451e-05,0.0026222235752039395,0.2619543656783314,False
2022-02-12,2.9009185927179177e-05,0.0022820644469994105,0.15615911812389882,False
2022-02-13,5.190037705731502e-06,0.0025800428025603336,0.06210200256153797,False
2022-02-14,1.5378659650581401e-06,0.002284465901127335,0.03593597123374437,False
2022-02-15,2.279215656716344e-05,0.0022498220408912043,0.1394107264311053,False
2022-02-16,0.00015877288952092098,0.0022972715386281395,0.36411529163660106,False
2022-02-17,0.0001088946962310381,0.002302217976781878,0.3012207602432362,False
2022-02-18,0.0003738876679219606,0.0023531039779243396,0.5520553425793011,False
2022-02-19,6.938221347579949e-05,0.002543611051286951,0.2286906402346638,False
2022-02-20,1.4501383247484292e-05,0.002276499765843005,0.11054442929563635,False
2022-02-21,0.0003380533770433906,0.00266972167146138,0.4926680515587343,False
2022-02-22,0.00028518470661880867,0.0022964558558047276,0.4880803578393582,False
2022-02-23,0.00014983406481806587,0.0021941714138666675,0.36196934424385674,False
2022-02-24,0.00014220455006465772,0.006489155923871549,0.2041695648969366,False
2022-02-25,3.280823880578876e-07,0.002343022402994694,0.016388538758430826,False
2022-02-26,3.4336007987737694e-05,0.0023110979220311413,-0.16881717111978745,False
2022-02-27,0.00014613237949978586,0.0024695008602553486,-0.3368608732562812,False
2022-02-28,2.8976723019490073e-06,0.002481055078838235,0.04732420582860186,False
2022-03-01,5.602093715640456e-06,0.002420837166797868,0.06661860202094516,False
2022-03-02,3.443162863322116e-07,0.0021638756569240265,0.01747340747782289,False
2022-03-03,8.875452966512095e-06,0.0023051335766595777,-0.08594105935696206,False
2022-03-04,6.764857542500794e-05,0.002385917563816485,-0.2331953744629338,False
2022-03-05,0.0002823992047444479,0.0037277404323742803,-0.38066477456906256,False
2022-03-06,0.0003853641597968545,0.0032060426333578923,-0.4797468818646067,False
2022-03-07,0.00016885791778311523,0.0023029297037185496,-0.3750376088634546,False
2022-03-08,0.0001857970223708341,0.0022875956022664324,-0.39472157962395826,False
2022-03-09,0.00010444805723699363,0.0023150902649251527,-0.29418150966671774,False
2022-03-10,0.00036418118859526586,0.0023558705124953577,-0.544520767209832,False
2022-03-11,0.0004616589535986157,0.0024106772609214415,-0.6060362999585891,False
2022-03-12,0.0011426906622318549,0.004178139131665746,-0.7229533863038284,False
2022-03-13,0.0006622790829152774,0.0034514310569358623,-0.6060035076057702,False
2022-03-14,0.00042015844232035733,0.0027360478729684923,-0.5425135280812299,False
2022-03-15,0.00027445888952757746,0.002770695236941455,-0.4357075185770505,False
2022-03-16,8.068390868253372e-05,0.002271259004622051,-0.2610528064506781,False
2022-03-17,3.8546257013442694e-05,0.002455702811333176,-0.17349666973202815,False
2022-03-18,7.754599598748174e-07,0.002404234923767613,-0.02487147749448937,False
2022-03-19,0.00045773835851193413,0.002908219152772215,-0.5491436615911134,False
2022-03-20,0.0008047773129927015,0.0028462943707320927,-0.7360643994497131,False
2022-03-21,0.0002816596220559893,0.002545048116588971,-0.4606417931643989,False
2022-03-22,5.682747418745881e-05,0.0023374460248116206,-0.21594731222504393,False
2022-03-23,7.511808897775437e-05,0.0022738384405008817,-0.2517442579355631,False
2022-03-24,1.6142564873209164e-06,0.0020670738228648834,-0.038713762266887386,False
2022-03-25,2.431163405598593e-05,0.002317454284128288,-0.14185662125997567,False
2022-03-26,0.00032387772734661786,0.0038163854218606985,-0.4028650307232162,False
2022-03-27,0.00045826681634089905,0.002648063321939653,-0.5759691304853618,False
2022-03-28,2.3566214262425572e-05,0.0021793170184668683,-0.1440432652712964,False
2022-03-29,7.971994036140544e-06,0.0021771721908829993,-0.08381973409285948,False
2022-03-30,1.9324248401233185e-06,0.002251107291746018,-0.04058169783855803,False
2022-03-31,2.3272110582587074e-08,0.0023036097084460556,-0.004402177876112745,False
2022-04-01,3.464164766268354e-05,0.0021827093455368063,0.17450508697002576,False
2022-04-02,4.303389340484517e-05,0.0020010612903845425,0.20317064249635663,False
2022-04-03,1.6623173042837353e-06,0.002618536008432627,0.034885482211993946,False
2022-04-04,7.148896179648687e-05,0.002404963401379102,0.23876754219337926,False
2022-04-05,0.0001243340462401573,0.002500488452781388,0.3087813408270996,False
2022-04-06,1.9215679288180906e-05,0.002157100661229667,0.13074063384976853,False
2022-04-07,1.8036860166105892e-05,0.002343460973610538,0.1215033941443373,False
2022-04-08,1.5231019505183856e-05,0.0023716092437659425,0.11098581356111836,False
2022-04-09,0.00010937876237828424,0.0038710308712637093,-0.23244729972573097,False
2022-04-10,0.0002978160600717246,0.003522886724712996,-0.4022053062560609,False
2022-04-11,2.564782245383164e-05,0.0021540892615101058,-0.1511515598685058,False
2022-04-12,3.6660705608730414e-06,0.002388629775529694,-0.05425541994570082,False
2022-04-13,1.2579739862998418e-08,0.0027387877023032554,-0.002967025805091339,False
2022-04-14,1.3730941680619332e-06,0.0027458297050843242,-0.03095814805888253,False
2022-04-15,4.421108588048815e-05,0.0036643288138472406,-0.1519251946897704,False
2022-04-16,0.00047501148452523185,0.004745143826055023,-0.4371368516471321,False
2022-04-17,0.0006806773985453611,0.0037816322616964445,-0.5867340775983649,False
2022-04-18,0.0001894198727926992,0.0023590519306718335,-0.39244069498044,False
2022-04-19,1.7760654162458458e-05,0.002714632791925956,-0.11198223478891833,False
2022-04-20,3.479390396843458e-05,0.002443080435917737,0.16526319049960847,False
2022-04-21,9.975348946685984e-05,0.002229169156676954,0.2930077376106901,False
2022-04-22,5.670740362164696e-06,0.0024422749281057844,0.0667292728434532,False
2022-04-23,0.00013519514134411364,0.00412731944689141,-0.25021081005986545,False
2022-04-24,0.00027237661360186784,0.004126182921277123,-0.3551981816486389,False
2022-04-25,6.05262548692441e-07,0.002175274040074707,0.023106008257443023,False
2022-04-26,3.027617894387942e-06,0.002109341845168691,-0.052482649865474684,False
2022-04-27,1.0572430830034636e-06,0.0021026882018063066,0.03106287078074743,False
2022-04-28,2.6586703635525986e-06,0.002256011638089398,0.04754845930063212,False
2022-04-29,1.6078214949066348e-06,0.002248504801047476,0.03703822306668769,False
2022-04-30,1.587833722038655e-06,0.0029724894992414416,0.03198933690498862,False
2022-05-01,0.00031700314187942233,0.003232171438190266,0.4333455604215928,False
2022-05-02,0.00015906621732869491,0.0023245313954832762,0.36229831347405295,False
2022-05-03,0.00016460803881371527,0.002827156205539059,0.3340233372578112,False
2022-05-04,1.838248287762106e-05,0.0023920759620243218,0.12140323007169584,False
2022-05-05,1.0346838790462838e-05,0.0020009763143169676,0.09962509162786404,False
2022-05-06,4.644658129326975e-06,0.0019683999321655826,-0.06730080334543942,False
2022-05-07,9.959592824891687e-05,0.003136995472487297,-0.24657842529116536,False
2022-05-08,0.0002866754388750204,0.002054615016019193,-0.5174787712954689,False
2022-05-09,3.4074220017506336e-05,0.0029083163392953893,-0.14982455073898038,False
2022-05-10,3.3763950413004836e-05,0.0024938182792866043,0.16112597959916286,False
2022-05-11,0.002456714913523457,0.007933917257720264,0.7663548314145956,False
2022-05-12,0.007257154223538337,0.015578562339009222,0.9327307630557442,True
2022-05-13,0.00021099879160911786,0.0036161253835309357,0.3341186239929179,False
2022-05-14,1.5747675173139586e-06,0.005679400773722332,-0.02298471656703782,False
2022-05-15,0.0004864258894943477,0.0022200169185321284,-0.6483667514897888,False
2022-05-16,0.0005973871200043514,0.0019115948157724227,-0.7745594658785997,False
2022-05-17,0.00022300799770551353,0.0020368100226798368,-0.45841121082724356,False
2022-05-18,0.0004227077358139824,0.002005893937823853,-0.6359893474445926,False
2022-05-19,0.0004167067232977426,0.0019611831546478362,-0.6386447691244896,False
2022-05-20,0.00037791219497203927,0.002063318191725248,-0.592885851098778,False
2022-05-21,0.001235248468196133,0.00366175693678882,-0.803331794643281,False
2022-05-22,0.0010308606049989372,0.0034286422652473076,-0.7585828770089336,False
2022-05-23,0.0004148014097539893,0.0020682033393598243,-0.6204118795092839,False
2022-05-24,0.000413553451192373,0.0024112489036089277,-0.5735246605715325,False
2022-05-25,0.00026351728482875466,0.0025499490827073225,-0.44512881224585854,False
2022-05-26,7.278814731718707e-06,0.00207465893131499,-0.08205608244960061,False
2022-05-27,4.9275876915007587e-05,0.00237462848136504,-0.19949985311153995,False
2022-05-28,0.0009971846060358419,0.0025139281792999103,-0.8721153689755425,False
2022-05-29,0.0012304342743078998,0.0031574250845848623,-0.8638632740293879,False
2022-05-30,0.00012741262526123014,0.002053277317191184,-0.3451004564133875,False
2022-05-31,1.6830400419924597e-05,0.0013791325233815923,0.15314422032811592,False
2022-06-01,0.00014815870356967928,0.0011352432831780797,0.5009352047931372,False
2022-06-02,0.0002091292267589684,0.0014063795092900187,0.5345651447649331,False
2022-06-03,0.00018336582827551212,0.00192283972160008,0.4278657538795585,False
2022-06-04,0.0001822773803353797,0.003707395348066635,0.3066723318933029,False
2022-06-05,5.4223414242872405e-05,0.00372894014060548,0.16677616729943878,False
2022-06-06,5.014232390247212e-05,0.0023072153313258826,0.20417884651342888,False
2022-06-07,1.0477606786516188e-05,0.001782300793875344,0.10624819571451027,False
2022-06-08,0.0002616407817364469,0.0018801300236427692,0.5168889263539178,False
2022-06-09,0.000294852714508141,0.002642131198010516,0.4625217328881277,False
2022-06-10,2.248444949900156e-05,0.0018412660887747948,0.1531222187354473,False
2022-06-11,0.00011093899203521732,0.0020389821550741713,-0.32315041852902127,False
2022-06-12,0.0001921211861918569,0.0023050644698823335,-0.3998523098100897,False
2022-06-13,0.0005603432773104562,0.012121339878726952,0.2948567827768649,False
2022-06-14,3.633268561677513e-05,0.0063405493950930035,-0.10441878195721088,False
2022-06-15,5.884692328443328e-07,0.011557777926082412,0.009791105864525917,False
2022-06-16,0.0001649351182198356,0.004234095680201636,-0.2728281862639079,False
2022-06-17,0.0001518977953465565,0.002095519524992976,-0.3729706024224413,False
2022-06-18,0.001202794037709703,0.007374394474286217,-0.5565108995729382,False
2022-06-19,0.0015542695734355495,0.004467117675337803,-0.8151937390140098,False
2022-06-20,0.0003548366860294935,0.004089482906482022,-0.4072453436406178,False
2022-06-21,8.407220226483265e-05,0.001779661366821923,-0.30118940457374066,False
2022-06-22,3.5436376065251765e-05,0.0014871154047698106,-0.2139743610022684,False
2022-06-23,1.9708562564214412e-10,0.0015561280072739622,-0.0004932694529529158,False
2022-06-24,2.976140721794092e-06,0.0014265102374204153,-0.06331769069110038,False
2022-06-25,7.535186269986348e-06,0.0015246572731382475,-0.09744374708341041,False
2022-06-26,7.761286047408564e-07,0.0012665044223414202,-0.03432170508574828,False
2022-06-27,2.355076414803776e-05,0.00128061975367082,0.18801462414450043,False
2022-06-28,7.373440885212865e-06,0.0015301831811349073,0.09621750260566131,False
2022-06-29,1.2898462227299592e-05,0.001369067074890739,0.13456043098015869,False
2022-06-30,1.7366194654361367e-07,0.0019188732822497771,0.013181073379250563,False
2022-07-01,0.0005639703286623593,0.0022566047869458355,-0.6924285829299848,False
2022-07-02,0.002131461159035821,0.0030371288832757113,-1.159422796552473,False
2022-07-03,0.0017249547726660365,0.0029339299871500584,-1.0613134569390077,False
2022-07-04,0.0007586270507014275,0.0023235556259672877,-0.791376398044001,False
2022-07-05,0.00044535858231838673,0.0022099294385471936,-0.6218142023056572,False
2022-07-06,0.0003195036656472988,0.002246588099806286,-0.5223422640747977,False
2022-07-07,0.0002956410449567962,0.0024425393038647533,-0.48178719712819884,False
2022-07-08,0.0004839201572238568,0.0021402845777325195,-0.6586828188325597,False
2022-07-09,0.0026593762347591394,0.004163277524888588,-1.1048825079105846,False
2022-07-10,0.0024084495981605974,0.003599344970844809,-1.1314797849572713,False
2022-07-11,0.000743634173756127,0.002539666798902082,-0.7492774853240896,False
2022-07-12,0.0009030870201832581,0.0025226247636377526,-0.8285090881438073,False
2022-07-13,0.0006031305965925173,0.0020409169266953934,-0.75311535418167,False
2022-07-14,0.00042774348114579,0.0021639756292771094,-0.6158577998342238,False
2022-07-15,0.0004311140830686221,0.002020768316723833,-0.6399044003218393,False
2022-07-16,0.0017145161737124508,0.002148745761087366,-1.2373707178323663,False
2022-07-17,0.00130841915298432,0.0019680620203107024,-1.1296768931462822,False
2022-07-18,0.0005513758786445104,0.002390210440816373,-0.6651540873503095,False
2022-07-19,0.000583429248106073,0.0028605051509815347,-0.6251502363933064,False
2022-07-20,0.0006960010249983789,0.0023602113818273368,-0.7520712746948242,False
2022-07-21,0.00121726568973246,0.001906799580114454,-1.1070494326490454,False
2022-07-22,0.0016560708973725764,0.0018827077359123352,-1.299527094903123,False
2022-07-23,0.0024211678612813276,0.0019795017249089777,-1.5322503151034503,False
2022-07-24,0.0025899326464432016,0.0018006519161052944,-1.6618904156955345,False
2022-07-25,0.0019468391776618608,0.0019819337621506863,-1.3731393843588258,False
2022-07-26,0.0008036080913391297,0.002085707470234704,-0.859893062256333,False
2022-07-27,0.001172111289934171,0.0016094607579572307,-1.1827703678757189,False
2022-07-28,0.0008907763712326772,0.001993842075959836,-0.9260361419082521,False
2022-07-29,0.001194574618242279,0.001708785757989165,-1.1587128749309308,False
2022-07-30,0.0026130577445093645,0.0015738129795906015,-1.78595147815739,False
2022-07-31,0.0031211018204343774,0.0018370719554129022,-1.8061261098426975,False
2022-08-01,0.0014947153454311394,0.0019168545155882292,-1.2235089266781074,False
2022-08-02,0.0015511843448993384,0.0016578834661996993,-1.3405710894232854,False
2022-08-03,0.0015033713662310662,0.0016586667623598584,-1.3194361182456014,False
2022-08-04,0.0013648802466720482,0.0017657482878463773,-1.2183472708835232,False
