date,residual,fitted,actual
2021-10-30,1.1504401179539094,24.543354489905056,25.693794607858965
2021-10-31,1.0229480708586784,24.6025200884596,25.625468159318277
2021-11-01,0.7612785685016448,24.898241848562783,25.659520417064428
2021-11-02,0.8891961475490184,24.895723886388296,25.784920033937315
2021-11-03,0.8196197575289901,24.89320712278462,25.71282688031361
2021-11-04,0.704891665133303,24.890691557751754,25.595583222885057
2021-11-05,0.6142835993829401,24.888177191289696,25.502460790672636
2021-11-06,0.7575626367298014,24.525737144679315,25.283299781409116
2021-11-07,0.6666984721643843,24.523225175358878,25.189923647523262
2021-11-08,0.5516758892564582,24.880641283328384,25.432317172584842
2021-11-09,0.8889939936111304,24.878131711149564,25.767125704760694
2021-11-10,0.8399416110397233,24.875623337541555,25.715564948581278
2021-11-11,0.8076626635195829,24.873116162504356,25.68077882602394
2021-11-12,0.7655740428869109,24.87061018603797,25.63618422892488
2021-11-13,0.9831585162705956,24.508178529423255,25.49133704569385
2021-11-14,0.8613786129920307,24.505674950098488,25.36705356309052
2021-11-15,0.7446636891326825,24.86309944806366,25.607763137196343
2021-11-16,0.7178537646403562,24.86059826588051,25.578452030520864
2021-11-17,0.6439553182792608,24.85809828226817,25.50205360054743
2021-11-18,0.714879448874477,24.85559949722664,25.570478946101115
2021-11-19,0.5827673685264863,24.853101910755917,25.435869279282404
2021-11-20,0.7960886625763699,24.490678644136878,25.286767306713248
2021-11-21,0.7527933808050165,24.488183454807775,25.24097683561279
2021-11-22,0.7246811851932584,24.84561634276862,25.570297527961877
2021-11-23,0.6442351672948092,24.843123550581137,25.487358717875946
2021-11-24,0.6244947326723498,24.840631956964465,25.465126689636815
2021-11-25,0.5995049526202472,24.8381415619186,25.437646514538848
2021-11-26,0.49108427199301374,24.83565236544355,25.326736637436564
2021-11-27,0.7973280104349314,24.473237488820175,25.270565499255106
2021-11-28,0.7881219732344817,24.470750689486746,25.258872662721227
2021-11-29,0.6060538476512711,24.828191967443253,25.434245815094524
2021-11-30,0.5937696296616011,24.887393523122093,25.481163152783694
2021-12-01,0.7300494537648596,24.823224361630437,25.553273815395297
2021-12-02,0.47886921111923897,24.820742356580244,25.299611567699483
2021-12-03,0.4730095438193622,24.81826155010086,25.291271093920223
2021-12-04,0.9139125047497565,24.455855063473155,25.369767568222912
2021-12-05,0.7437227390395797,24.453376654135393,25.197099393174973
2021-12-06,0.45721975327109377,24.81082632208757,25.268046075358665
2021-12-07,0.34202310204651454,24.808350309891427,25.15037341193794
2021-12-08,0.1983730355577542,24.805875496266093,25.004248531823848
2021-12-09,0.2275241794491123,24.803401881211567,25.03092606066068
2021-12-10,0.12096498881687623,24.800929464727854,24.92189445354473
2021-12-11,0.3598561820745907,24.438531368095816,24.798387550170407
2021-12-12,0.21524496802050663,24.43606134875372,24.651306316774228
2021-12-13,0.20661784911599668,24.793519406701567,25.000137255817563
2021-12-14,0.1731435493722877,24.791051784501093,24.96419533387338
2021-12-15,0.2557577816285317,24.788585360871426,25.044343142499958
2021-12-16,0.20037816203594971,24.78612013581257,24.98649829784852
2021-12-17,0.19393120989500545,24.783656109324525,24.97758731921953
2021-12-18,0.2715170098805828,24.421266402688154,24.692783412568737
2021-12-19,0.12131333742715356,24.418804773341726,24.54011811076888
2021-12-20,-0.06615896253394027,24.776271221285242,24.710112258751302
2021-12-21,0.03550090611670598,24.773811989080436,24.80931289519714
2021-12-22,0.14082520208992477,24.77135395544644,24.912179157536364
2021-12-23,0.21164400956624618,24.76889712038325,24.980541129949497
2021-12-24,0.049677103496243546,24.766441483890873,24.816118587387116
2021-12-25,0.4545710257647002,24.404060167250172,24.858631193014872
2021-12-26,0.22038874998839475,24.401606927899415,24.62199567788781
2021-12-27,0.1624478641054985,24.7590817658386,24.9215296299441
2021-12-28,0.4151037712885959,24.756630923629462,25.171734694918058
2021-12-29,0.6883422692844583,24.754181279991133,25.44252354927559
2021-12-30,0.5469277975360036,24.751732834923615,25.29866063245962
2021-12-31,0.4176078006554462,24.73317718308967,25.150784983745115
2022-01-01,0.5768840090616436,24.386912661781874,24.963796670843518
2022-01-02,0.7490479760056985,24.384467812426784,25.133515788432483
2022-01-03,0.524503236083568,24.741951040361634,25.266454276445202
2022-01-04,0.6276856542558988,24.739508588148166,25.367194242404064
2022-01-05,0.7919651448709573,24.737067334505504,25.52903247937646
2022-01-06,0.7763638552437193,24.734627279433656,25.510991134677376
2022-01-07,0.829938983724702,24.732188422932616,25.562127406657318
2022-01-08,0.9477274267540174,24.36982388628325,25.317551313037267
2022-01-09,1.2014643815456871,24.36738742692383,25.568851808469518
2022-01-10,1.2588345165467345,24.72487904485435,25.983713561401085
2022-01-11,1.0922495095980231,24.72244498263655,25.814694492234572
2022-01-12,1.0422915410391802,24.72001211898956,25.76230366002874
2022-01-13,1.013636056431075,24.717580453913378,25.731216510344453
2022-01-14,1.0497363211159652,24.715149987408005,25.76488630852397
2022-01-15,1.150334559913567,24.35279384075431,25.503128400667876
2022-01-16,1.0884951977299089,24.350365771390557,25.438860969120466
2022-01-17,0.7920938172439698,24.707865779316748,25.499959596560718
2022-01-18,0.6783703916426127,24.705440107094613,25.383810498737226
2022-01-19,0.6257942268653132,24.70301563344329,25.328809860308603
2022-01-20,0.6968703791339941,24.700592358362776,25.39746273749677
2022-01-21,1.0291647974146976,24.698170281853074,25.72733507926777
2022-01-22,1.3044797166638844,24.33582252519505,25.640302241858933
2022-01-23,1.0634480283262917,24.333402845826964,25.396850874153255
2022-01-24,0.8246867718287128,24.690911243748822,25.515598015577535
2022-01-25,0.7430016496285461,24.688493961522358,25.431495611150904
2022-01-26,0.8003529254980641,24.686077877866705,25.48643080336477
2022-01-27,0.8889579625396813,24.68366299278186,25.57262095532154
2022-01-28,0.8489899704243129,24.681249306267823,25.530239276692136
2022-01-29,1.0203881731956805,24.318909939605465,25.339298112801146
2022-01-30,0.9078331202588963,24.31649865023305,25.224331770491947
2022-01-31,0.605584186433525,24.735701396021227,25.341285582454752
2022-02-01,0.8994186996415472,24.671606545919783,25.57102524556133
2022-02-02,0.7977728704607685,24.669198852259797,25.466971722720565
2022-02-03,0.6578859888709161,24.66679235717062,25.324678346041537
2022-02-04,0.5801407670470553,24.664387060652253,25.244527827699308
2022-02-05,0.6416741200370559,24.302056083985565,24.94373020402262
2022-02-06,0.5393232889698858,24.299653184608818,24.838976473578704
2022-02-07,0.6236394051255232,24.65717836252201,25.280817767647534
2022-02-08,0.4342106887783963,24.654777860286885,25.08898854906528
2022-02-09,0.3403828548092136,24.65237855662257,24.992761411431783
2022-02-10,0.356432993917565,24.64998045152906,25.006413445446626
2022-02-11,0.2329836951497697,24.647583545006363,24.880567240156132
2022-02-12,0.3990648217575483,24.285260958335343,24.68432578009289
2022-02-13,0.2896541007486739,24.282866448954262,24.572520549702936
2022-02-14,-0.06429862030235256,24.640400016863126,24.576101396560773
2022-02-15,0.047174689010685,24.638007904623667,24.68518259363435
2022-02-16,0.259369932700384,24.63561699095502,24.894986923655402
2022-02-17,0.24095228127876211,24.63322727585718,24.874179557135943
2022-02-18,0.5082343383917056,24.63083875933015,25.139073097721855
2022-02-19,0.4757092255911779,24.2685245626548,24.744233788245978
2022-02-20,0.39601694834783885,24.26613844326939,24.66215539161723
2022-02-21,0.46087789598132645,24.62368040117392,25.084558297155247
2022-02-22,0.4196726024338986,24.621296678930133,25.04096928136403
2022-02-23,0.2801491069252542,24.61891415525715,24.899063262182406
2022-02-24,0.30386417722678516,24.61653283015498,24.920397007381766
2022-02-25,-0.026998154370939886,24.61415270362362,24.58715454925268
2022-02-26,0.09141308017529681,24.251846896943935,24.34325997711923
2022-02-27,-0.0014144808964218214,24.249469167554196,24.248054686657774
2022-02-28,-0.03633510826540487,24.668705473325048,24.632370365059643
2022-03-01,0.05431848878034273,24.604644183206275,24.658962671986618
2022-03-02,-0.06036206636120056,24.60227004952896,24.54190798316776
2022-03-03,-0.1509704438067061,24.59989711442246,24.448926670615755
2022-03-04,-0.23751927625074032,24.597525377886768,24.360006101636028
2022-03-05,-0.12818550786521854,24.235227961202753,24.107042453337534
2022-03-06,-0.20756775311108555,24.23285862180868,24.025290868697596
2022-03-07,-0.4098305552985195,24.59041735970455,24.18058680440603
2022-03-08,-0.45380085103880674,24.588050417452095,24.13424956641329
2022-03-09,-0.36454432542310755,24.58568467377045,24.221140348347344
2022-03-10,-0.5457426033392103,24.58332012865962,24.03757752532041
2022-03-11,-0.6595012661743773,24.580956782119596,23.92145551594522
2022-03-12,-0.5214562567283636,24.218667755431248,23.697211498702885
2022-03-13,-0.35070845112305804,24.216306806032847,23.86559835490979
2022-03-14,-0.6111700503197248,24.573873933924382,23.962703883604657
2022-03-15,-0.49691772356488073,24.5715153816676,24.074597658102718
2022-03-16,-0.2737512630333576,24.569158027981626,24.295406764948268
2022-03-17,-0.21054212095370417,24.56680187286646,24.356259751912756
2022-03-18,-0.020909290058948926,24.564446916322105,24.543537626263156
2022-03-19,-0.25790419071019244,24.202166279629427,23.944262088919235
2022-03-20,-0.44918959946726744,24.19981372022669,23.750624120759422
2022-03-21,-0.5086475709422906,24.557389238113895,24.048741667171605
2022-03-22,-0.23751253341540135,24.555039075852783,24.31752654243738
2022-03-23,-0.36264780565001686,24.552690112162473,24.190042306512456
2022-03-24,-0.12339371902128704,24.550342347042978,24.42694862802169
2022-03-25,-0.2188537336304428,24.547995780494293,24.32914204686385
2022-03-26,-0.16154054331408574,24.185723533797283,24.024182990483197
2022-03-27,-0.2769244996954434,24.183379364390216,23.906454864694773
2022-03-28,-0.15778012058498447,24.54096327227309,24.383183151688105
2022-03-29,-0.12112129012657036,24.538621500007643,24.417500209881073
2022-03-30,-0.13971142047088847,24.536280926313005,24.396569505842116
2022-03-31,-0.0550398670170793,24.517833145851945,24.462793278834866
2022-04-01,0.17904124638911156,24.53160337463616,24.71064462102527
2022-04-02,0.41545104301929925,24.16933951793482,24.58479056095412
2022-04-03,0.33176449769042904,24.16700373852342,24.49876823621385
2022-04-04,0.2136472296813814,24.524596036401963,24.738243266083344
2022-04-05,0.3017018453157725,24.522262654132184,24.823964499447957
2022-04-06,0.1400922466462724,24.519930470433216,24.66002271707949
2022-04-07,0.09632576590128039,24.517599485305055,24.613925251206336
2022-04-08,0.08469160796738606,24.515269698747705,24.59996130671509
2022-04-09,0.039478565209204675,24.153014232042036,24.19249279725124
2022-04-10,-0.09891266299498724,24.150686842626303,24.051774179631316
2022-04-11,-0.1490009644751602,24.508287530500517,24.359286566025357
2022-04-12,-0.059919274116779775,24.505962538226406,24.446043264109626
2022-04-13,-0.047588919285377784,24.503638744523105,24.456049825237727
2022-04-14,-0.08214884661364152,24.501316149390615,24.419167302776973
2022-04-15,-0.26289434547311785,24.498994752828935,24.236100407355817
2022-04-16,-0.2058695565426376,24.13674767611893,23.930878119576292
2022-04-17,-0.3304200930992174,24.134428676698867,23.80400858359965
2022-04-18,-0.396615109940857,24.49203775456875,24.09542264462789
2022-04-19,-0.1603482531163678,24.489721152290308,24.32937289917394
2022-04-20,0.05311980538119343,24.487405748582674,24.540525553963867
2022-04-21,0.23445723952474395,24.485091543445854,24.719548782970598
2022-04-22,0.001057318918711303,24.48277853687984,24.483835855798553
2022-04-23,-0.04429712352539639,24.120539850165507,24.07624272664011
2022-04-24,-0.13213215936043454,24.118229240741112,23.986097081380677
2022-04-25,0.02197358553083717,24.47584670860666,24.497820294137497
2022-04-26,-0.05930848712423753,24.47353849632389,24.414230009199652
2022-04-27,-0.05334191981617664,24.471231482611927,24.41788956279575
2022-04-28,-0.00014951181260869362,24.46892566747077,24.468776155658162
2022-04-29,-0.020424601295232492,24.46662105090043,24.446196449605196
2022-04-30,0.22452333977515337,24.166076712052412,24.390600051827565
2022-05-01,0.747037656166718,24.102088534753037,24.849126190919755
2022-05-02,0.34083230022028843,24.459714392614256,24.800546692834544
2022-05-03,0.274992630129816,24.45741457032715,24.732407200456965
2022-05-04,0.03867231699284801,24.455115946610853,24.4937882636037
2022-05-05,0.10160515045084395,24.452818521465367,24.55442367191621
2022-05-06,-0.12186284966926308,24.450522294890693,24.32865944522143
2022-05-07,-0.016536034772386188,24.088300388167696,24.07176435339531
2022-05-08,-0.24459315831979112,24.08600655873464,23.841413400414847
2022-05-09,-0.11506228470915403,24.443640806591524,24.32857852188237
2022-05-10,0.1680564899295547,24.44134937430009,24.609405864229643
2022-05-11,0.9019027543755556,24.439059140579463,25.34096189495502
2022-05-12,1.3010165691157276,24.43677010542965,25.737786674545376
2022-05-13,0.5194038619594252,24.43448226885064,24.953886130810066
2022-05-14,0.12683385674231573,24.07226875212331,24.199102608865626
2022-05-15,-0.3362775173389778,24.069983312685924,23.733705795346946
2022-05-16,-0.7511259597216231,24.427625950538477,23.676499990816854
2022-05-17,-0.4349702644385509,24.425342908242712,23.99037264380416
2022-05-18,-0.5871060924821734,24.423061064517753,23.83595497203558
2022-05-19,-0.6068823058971695,24.420780419363606,23.813898113466436
2022-05-20,-0.5611395005497855,24.418500972780265,23.85736147223048
2022-05-21,-0.5245339455700133,24.056295846048606,23.531761900478593
2022-05-22,-0.4705797319453673,24.054018796606886,23.58343906466152
2022-05-23,-0.6148586123141442,24.41166982445511,23.796811212140966
2022-05-24,-0.5944652155793548,24.409395172155012,23.814929956575657
2022-05-25,-0.4463780086238991,24.40712171842572,23.96074370980182
2022-05-26,0.011698097020957476,24.40484946326724,24.416547560288198
2022-05-27,-0.0832542297966441,24.402578406679574,24.31932417688293
2022-05-28,-0.5076086244216675,24.040381669943578,23.53277304552191
2022-05-29,-0.5329811125843982,24.03811301049753,23.50513189791313
2022-05-30,-0.31536399802810067,24.39577242834142,24.08040843031332
2022-05-31,-0.06123941793730836,24.45519212390764,24.39395270597033
2022-06-01,0.1662367950234298,24.39124110230337,24.557477897326798
2022-06-02,0.3347759342923702,24.38897723714056,24.72375317143293
2022-06-03,0.3414714958471663,24.38671457054856,24.728186066395725
2022-06-04,0.48570443397866114,24.024526223808234,24.510230657786895
2022-06-05,0.37973158630637016,24.022265954357852,24.401997540664222
2022-06-06,0.11313092257340429,24.379933762197414,24.493064684770818
2022-06-07,0.11975441351561855,24.37767588988865,24.49743030340427
2022-06-08,0.474469903395363,24.375419216150696,24.84988911954606
2022-06-09,0.38454616570482614,24.373163740983557,24.757709906688383
2022-06-10,0.20235595303805098,24.37090946438722,24.573265417425272
2022-06-11,0.0926949875865617,24.008729507642567,24.10142449522913
2022-06-12,0.02051871723756804,24.006477628187856,24.026996345425424
2022-06-13,0.582058995653103,24.364153826023085,24.946212821676188
2022-06-14,0.10660169115697116,24.36190434370999,24.468506034866962
2022-06-15,0.30748589699111406,24.359656059967705,24.66714195695882
2022-06-16,-0.0630807641467861,24.357408974796233,24.294328210649446
2022-06-17,-0.2615552533742296,24.355163088195567,24.093607834821338
2022-06-18,0.09571539667506812,23.99299152144658,24.088706918121648
2022-06-19,-0.23815446130934248,23.990748031987536,23.752593570678194
2022-06-20,-0.560471679368991,24.348432619818436,23.787960940449445
2022-06-21,-0.2633630236150317,24.34619152750101,24.082828503885978
2022-06-22,-0.292210888853635,24.343951633754394,24.05174074490076
2022-06-23,-0.10767365533759232,24.34171293857859,24.234039283240996
2022-06-24,-0.14470434272173804,24.339475441973594,24.194771099251856
2022-06-25,0.10145998009170043,23.977312265220274,24.078772245311974
2022-06-26,0.10961451481153972,23.9750771657569,24.08469168056844
2022-06-27,-0.08038216597164194,24.332770143583463,24.25238797761182
2022-06-28,-0.007548853185340931,24.330537441261708,24.322988588076367
2022-06-29,0.040271275506587045,24.328305937510763,24.36857721301735
2022-06-30,0.1004924461359451,24.30996722699339,24.410459673129335
2022-07-01,-0.5235493825311472,24.323846525721297,23.80029714319015
2022-07-02,-0.760835226240232,23.961691738963648,23.200856512723416
2022-07-03,-0.640896388167274,23.95946502949594,23.318568641328667
2022-07-04,-0.7095193418692212,24.317166397318175,23.607647055448954
2022-07-05,-0.4801873319615133,24.314942084992087,23.834754753030573
2022-07-06,-0.40233595152815127,24.31271897123681,23.910383019708657
2022-07-07,-0.33687409337566265,24.31049705605234,23.97362296267668
2022-07-08,-0.5028798060499717,24.30827633943868,23.80539653338871
2022-07-09,-0.6899850789267816,23.946129942676702,23.25614486374992
2022-07-10,-0.6842508433045325,23.943911623204663,23.25966077990013
2022-07-11,-0.6042819388182927,24.301621381022567,23.697339442204274
2022-07-12,-0.6867391867643065,24.299405458692146,23.61266627192784
2022-07-13,-0.5598255344777883,24.297190734932535,23.737365200454747
2022-07-14,-0.4870587567175626,24.294977209743738,23.807918453026176
2022-07-15,-0.4854462483763946,24.29276488312575,23.807318634749354
2022-07-16,-0.64723137225225,23.930626876359433,23.283395504107183
2022-07-17,-0.5916397514757783,23.928416946883065,23.336777195407286
2022-07-18,-0.47895426554934417,24.286135094696636,23.807180829147292
2022-07-19,-0.41938500167399084,24.283927562361885,23.864542560687894
2022-07-20,-0.5593243782627262,24.281721228597945,23.72239685033522
2022-07-21,-0.944510266918968,24.279516093404812,23.335005826485844
2022-07-22,-1.1373082143325028,24.27731215678249,23.140003942449987
2022-07-23,-1.075892898720138,23.91518254001185,22.83928964129171
2022-07-24,-1.1936737588688509,23.912981000531143,22.719307241662293
2022-07-25,-1.1764590815621077,24.270707538340385,23.094248456778278
2022-07-26,-0.6517854268804975,24.2685083960013,23.616722969120804
2022-07-27,-1.1112686065110324,24.266310452233032,23.155041845722
2022-07-28,-0.8397293240957637,24.264113707035566,23.424384382939802
2022-07-29,-1.1057355268308662,24.261918160408914,23.156182633578048
2022-07-30,-1.3956071632526204,23.89979693363394,22.50418977038132
2022-07-31,-1.4803119197665566,23.959289742019557,22.478977822253
2022-08-01,-1.122200464970124,24.255338711953815,23.13313824698369
2022-08-02,-1.2348838322120024,24.253147959610402,23.0182641273984
2022-08-03,-1.2615269928506194,24.250958405837796,22.989431412987177
2022-08-04,-1.1271423386760588,24.248770050636004,23.121627711959945
2022-08-05,-1.147729981148668,24.24658289400502,23.09885291285635
2022-08-06,-1.3133901507171153,23.884470057225712,22.571079906508597
2022-08-07,-1.3588054859934537,23.882285297736345,22.52347981174289
2022-08-08,-1.0670117783406354,24.240028615536925,23.17301683719629
2022-08-09,-0.9403840253741471,24.23784625318918,23.297462227815032
2022-08-10,-0.6613784306549206,24.235665089412244,23.574286658757323
2022-08-11,-0.5833648815379853,24.23348512420612,23.650120242668134
2022-08-12,-0.9406828353598797,24.2313063575708,23.29062352221092
2022-08-13,-1.046513300839898,23.869201910787165,22.822688609947267
2022-08-14,-1.1463241059042524,23.86702554129347,22.720701435389216
2022-08-15,-0.8021522412702353,24.224777249089712,23.422625007819477
2022-08-16,-1.22798146109956,24.222603276737637,22.994621815638077
2022-08-17,-1.3127074699301033,24.22043050295637,22.907723033026265
2022-08-18,-1.3303666493223574,24.218258927745914,22.887892278423557
2022-08-19,-0.8662458503550141,24.216088551106264,23.34984270075125
2022-08-20,-1.1804449247700433,23.853992494318295,22.67354756954825
2022-08-21,-1.5791076590480593,23.85182451482027,22.27271685577221
2022-08-22,-1.1469091959657227,24.209584612612183,23.06267541664646
2022-08-23,-1.1584055068758161,24.207419030255775,23.04901352337996
2022-08-24,-1.2694902140596653,24.205254646470177,22.93576443241051
2022-08-25,-1.312154527295128,24.203091461255386,22.89093693396026
2022-08-26,-1.213550448236127,24.20092947461141,22.987379026375283
2022-08-27,-1.2858331856425664,23.838841807819108,22.55300862217654
2022-08-28,-1.3928004084945123,23.83668221831675,22.443881809822237
2022-08-29,-1.0069337672144378,24.19445070610433,23.187516938889893
2022-08-30,-0.800269149184544,24.192293513743593,23.39202436455905
2022-08-31,-0.7092059959109491,24.25182347782431,23.54261748191336
2022-09-01,-0.7732844172423796,24.187982724734542,23.414698307492163
2022-09-02,-1.0824089283145213,24.18582912808623,23.10342019977171
2022-09-03,-1.3220901127058227,23.823749851289598,22.501659738583776
2022-09-04,-1.3374837053624944,23.821598651782907,22.484114946420412
2022-09-05,-1.407141148854759,24.17937552956616,22.7722343807114
2022-09-06,-1.0232217759164008,24.177226727201088,23.154004951284687
2022-09-07,-0.7063277865191786,24.175079123406828,23.46875133688765
2022-09-08,-0.7289074477935493,24.172932718183375,23.444025270389826
2022-09-09,-0.6033952797789617,24.170787511530733,23.56739223175177
2022-09-10,-0.9498902979597901,23.80871662472977,22.85882632676998
2022-09-11,-1.187008199313393,23.806573815218748,22.619565615905355
2022-09-12,-0.9737716126571279,24.164359082997667,23.19058747034054
2022-09-13,-1.0416123693066694,24.162218670628263,23.120606301321594
2022-09-14,-1.114488838534431,24.16007945682967,23.04559061829524
2022-09-15,-1.0380413785514584,24.15794144160189,23.11990006305043
2022-09-16,-1.5239463456880316,24.155804624944917,22.631858279256885
2022-09-17,-1.5751045545053444,23.79374212813962,22.218637573634275
2022-09-18,-1.6078686469706724,23.791607708624266,22.183739061653593
2022-09-19,-1.4899317772803222,24.149401366398855,22.659469589118533
2022-09-20,-1.4118510905148582,24.147269344025123,22.735418253510264
2022-09-21,-1.4278861587511997,24.145138520222197,22.717252361470997
2022-09-22,-1.4700227621112631,24.143008894990082,22.67298613287882
2022-09-23,-1.6428257504413502,24.140880468328778,22.498054717887428
2022-09-24,-1.5916012531925752,23.77882636151915,22.187225108326576
2022-09-25,-1.4662330652275486,23.776700331999464,22.310467266771916
2022-09-26,-1.6285465702584538,24.134502379769724,22.50595580951127
2022-09-27,-0.9902069775711091,24.13237874739166,23.14217176982055
2022-09-28,-0.9669385969507864,24.130256313584404,23.163317716633617
2022-09-29,-1.1072044807136265,24.128135078347956,23.02093059763433
2022-09-30,-0.9266362617862214,24.109906636345087,23.183270374558866
2022-10-01,-1.1552414469143315,23.763969324868363,22.60872787795403
2022-10-02,-1.6129249590351478,23.761851685344347,22.1489267263092
2022-10-03,-1.0389135956836313,24.11966212311027,23.08074852742664
2022-10-04,-1.0043148299614657,24.117546880727875,23.11323205076641
2022-10-05,-1.2065995798220648,24.115432836916288,22.908833257094223
2022-10-06,-1.30853211416375,24.11331999167551,22.80478787751176
2022-10-07,-1.6085023635606994,24.111208345005544,22.502705981444844
2022-10-08,-1.0559943707151263,23.74917101818725,22.693176647472125
2022-10-09,0.23083048713455057,23.747061768658902,23.977892255793453
